experiment,model_variant,dilation_schedule,optimizer,epoch,train_loss,train_recon,train_vel,train_commit,train_perplexity,val_loss,val_recon,val_vel,val_commit,val_perplexity,epoch_sec,profile
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,17,0.36337438225746155,0.3497212827205658,0.027154630050063133,0.0037892209365963936,102.76686350504558,0.3631226718425751,0.3496188819408417,0.026820551604032516,0.004676559008657932,97.70475006103516,2.438640832901001,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,18,0.3621879716714223,0.34854500492413837,0.027049002548058827,0.005923147623737653,95.8029047648112,0.3602242171764374,0.34683066606521606,0.026445014402270317,0.008551834151148796,80.7845458984375,2.2864625453948975,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,19,0.3574513892332713,0.3437067965666453,0.027007563039660454,0.01204029998431603,74.1226298014323,0.3523184657096863,0.3386211693286896,0.026573920622467995,0.02051766775548458,58.655704498291016,2.345431089401245,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,20,0.3534535964330037,0.33931347727775574,0.026992700373133022,0.032187710205713906,47.522351582845054,0.3485742509365082,0.33479779958724976,0.026462562382221222,0.02725825086236,46.72927474975586,2.4531362056732178,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,21,0.3467729389667511,0.33278440435727435,0.02699848326543967,0.024464741970101993,52.57632191975912,0.34402647614479065,0.33028432726860046,0.026639603078365326,0.021118061617016792,61.25640869140625,2.3737683296203613,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,22,0.3433915575345357,0.3292984962463379,0.027163461471597355,0.0255661824097236,61.066331227620445,0.340239554643631,0.3262562155723572,0.026842769235372543,0.02809736132621765,62.52531433105469,2.3720130920410156,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,23,0.3408835033575694,0.32681573430697125,0.02693247360487779,0.030077053233981133,66.54124577840169,0.3362579047679901,0.3226722776889801,0.026206960901618004,0.02410651557147503,85.45109558105469,2.3514089584350586,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,24,0.3382105827331543,0.3241549829641978,0.02703743427991867,0.026843876267472904,85.24758656819661,0.3382125794887543,0.32454565167427063,0.02631993032991886,0.02534877136349678,91.21478271484375,1.291722059249878,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,25,0.33643285433451336,0.3223987619082133,0.026932811985413235,0.028384763126571972,88.30960337320964,0.3362758159637451,0.3223854899406433,0.02648533321917057,0.03238285705447197,87.2728500366211,2.2706165313720703,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,26,0.33527137835820514,0.32112635175387066,0.026844770337144535,0.03613183771570524,88.66654713948567,0.335123211145401,0.3211076259613037,0.026736240833997726,0.03237249329686165,98.93351745605469,2.451035261154175,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,27,0.33528343836466473,0.3211289842923482,0.02692132567365964,0.03468923891584078,98.601318359375,0.3330549895763397,0.31937578320503235,0.025994393974542618,0.03410045802593231,103.74305725097656,2.2076117992401123,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,28,0.3339887162049611,0.3196032643318176,0.027000271404782932,0.044265732169151306,97.6679204305013,0.3331519365310669,0.3191865086555481,0.02613535150885582,0.044887714087963104,100.10357666015625,2.240018844604492,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,29,0.33346553643544513,0.31904247403144836,0.026943346485495567,0.047569806377092995,104.45938364664714,0.3336091637611389,0.3198399245738983,0.02593563310801983,0.04007093980908394,115.29122161865234,2.451259136199951,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,30,0.3321736454963684,0.31784293055534363,0.02686239716907342,0.044975352783997856,112.72977447509766,0.3339987099170685,0.31979966163635254,0.02649490162730217,0.047579940408468246,119.39232635498047,2.339721918106079,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,31,0.3318175673484802,0.31725993752479553,0.027006658414999645,0.05271457632382711,117.66500091552734,0.3306197226047516,0.31653323769569397,0.026299363002181053,0.04684071242809296,122.98310852050781,2.458406448364258,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,32,0.3308597207069397,0.3162432909011841,0.027092237025499344,0.05351513127485911,121.59208170572917,0.32973358035087585,0.31568124890327454,0.026217365637421608,0.047183454036712646,127.94325256347656,2.273545742034912,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,33,0.33009932438532513,0.31561171015103656,0.026784104605515797,0.05477812017003695,125.68663024902344,0.3304682970046997,0.31605562567710876,0.02662169374525547,0.05509079620242119,130.06103515625,2.220153331756592,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,34,0.3292416234811147,0.3146540621916453,0.026885244995355606,0.057246596862872444,127.51680755615234,0.32975298166275024,0.3156874477863312,0.026153335347771645,0.04944298416376114,136.3225555419922,2.458828926086426,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,35,0.3281823794047038,0.3136371970176697,0.026886329675714176,0.0551007054746151,131.09970092773438,0.32799357175827026,0.3139258027076721,0.02606223337352276,0.05183161795139313,136.9155731201172,2.3056068420410156,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,36,0.32814158002535504,0.3134671648343404,0.026989260067542393,0.05898945902784666,132.4360605875651,0.32765135169029236,0.31344541907310486,0.02631150558590889,0.05250866338610649,138.64361572265625,2.3658463954925537,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,37,0.32689475019772846,0.3123350242773692,0.026861413071552914,0.05645078420639038,136.01348876953125,0.32586169242858887,0.31165167689323425,0.02632479928433895,0.052380215376615524,141.34130859375,2.4577696323394775,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,38,0.3262600104014079,0.3116670250892639,0.026841287190715473,0.05861646061142286,139.0616200764974,0.32566601037979126,0.31161466240882874,0.026047300547361374,0.05138536915183067,147.5781707763672,1.434814453125,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,39,0.3250947097937266,0.3105119864145915,0.0268778291841348,0.05719053124388059,142.46017456054688,0.32616063952445984,0.3119223713874817,0.026384888216853142,0.05229155346751213,153.2169189453125,2.363356828689575,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,40,0.3240942756334941,0.3095979690551758,0.026710035279393196,0.05706410606702169,151.8427276611328,0.32428085803985596,0.31019505858421326,0.026073407381772995,0.05245520547032356,163.5055694580078,2.4642508029937744,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,41,0.3247729043165843,0.31021034717559814,0.026832597330212593,0.057313065975904465,161.66990661621094,0.32777881622314453,0.3134196102619171,0.026485320180654526,0.0558268204331398,166.72207641601562,2.3786051273345947,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,42,0.3258121411005656,0.31129559874534607,0.026780519634485245,0.05631378789742788,165.01443481445312,0.3261139690876007,0.31191885471343994,0.026221398264169693,0.054220933467149734,166.99537658691406,2.4996819496154785,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,43,0.3246273696422577,0.3100421329339345,0.026900792494416237,0.056742033610741295,162.96636962890625,0.3241063952445984,0.3099815547466278,0.026059256866574287,0.05476052314043045,166.41986083984375,2.3500280380249023,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,44,0.3236033320426941,0.30913175145785016,0.026640412708123524,0.05756887917717298,163.5102284749349,0.3219192326068878,0.3078169524669647,0.026129383593797684,0.05188049376010895,167.85975646972656,2.280538320541382,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,45,0.3226119081179301,0.30806148052215576,0.026748426258563995,0.05881121878822645,165.75892639160156,0.3226456046104431,0.30864882469177246,0.025973036885261536,0.05051314830780029,171.31471252441406,2.364260673522949,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,46,0.3215571542580922,0.3071067730585734,0.026582852626840275,0.05794790511329969,168.29993693033853,0.3218281865119934,0.3079289197921753,0.025585578754544258,0.0553235299885273,172.10745239257812,2.4337103366851807,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,47,0.32085102796554565,0.30632563432057697,0.026652168482542038,0.05996520693103472,173.1557820638021,0.3199211657047272,0.3057788610458374,0.026016661897301674,0.056699588894844055,176.8145294189453,2.3303234577178955,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,48,0.32024959723154706,0.30571191509564716,0.026515886808435123,0.06398662676413854,174.72374979654947,0.3217393755912781,0.307489812374115,0.02602902427315712,0.06175162270665169,177.4451141357422,2.5082921981811523,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,49,0.31979165474573773,0.3050478498140971,0.026652011399467785,0.07089004665613174,173.45125325520834,0.32005372643470764,0.30559176206588745,0.026005133986473083,0.0729701966047287,173.052001953125,2.3640427589416504,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,50,0.31988245248794556,0.30489279826482135,0.026608750844995182,0.08426395306984584,167.6344197591146,0.32283443212509155,0.3081820011138916,0.02589578367769718,0.08522672206163406,167.15000915527344,2.352236032485962,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,51,0.32015811403592426,0.3049517869949341,0.0266094704469045,0.09507984668016434,166.4890340169271,0.3193274438381195,0.30417898297309875,0.026369748637080193,0.0981789082288742,159.7238311767578,1.531297206878662,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,52,0.3201887806256612,0.3046264151732127,0.026720773428678513,0.1100983942548434,160.09019978841147,0.31658700108528137,0.30138492584228516,0.026153769344091415,0.10626024007797241,158.9309844970703,2.333974599838257,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,53,0.3184792896111806,0.3026784360408783,0.026690417900681496,0.12278227011362712,153.58973693847656,0.3174884617328644,0.30189248919487,0.026110641658306122,0.12703166902065277,152.8306884765625,2.372915506362915,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,54,0.31747445464134216,0.3012908299763997,0.026573486626148224,0.14484410981337228,149.0053456624349,0.31687700748443604,0.3008646070957184,0.026119519025087357,0.14763233065605164,152.31045532226562,2.4804787635803223,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,55,0.31713395317395526,0.3005727032820384,0.026571353276570637,0.16377841929594675,149.25944010416666,0.31498828530311584,0.2986734211444855,0.025980114936828613,0.16623981297016144,153.6486358642578,2.310089111328125,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,56,0.31590516368548077,0.2990175088246663,0.02651496169467767,0.18150869011878967,150.99703979492188,0.3157556354999542,0.2989770174026489,0.026246191933751106,0.18277569115161896,151.4284210205078,2.294361114501953,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,57,0.3161237935225169,0.29882413148880005,0.026632970198988914,0.19915912548700967,150.22763061523438,0.3145507574081421,0.2974305748939514,0.02603990212082863,0.20501144230365753,150.07705688476562,2.5077784061431885,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,58,0.31554221113522846,0.2976640860239665,0.026734716569383938,0.22553853690624237,148.92145284016928,0.31322288513183594,0.2954939007759094,0.026137858629226685,0.23300378024578094,145.12379455566406,2.3918676376342773,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,59,0.31786296765009564,0.29932960867881775,0.026700699081023533,0.25915030638376874,144.5419464111328,0.32133978605270386,0.3034118413925171,0.02599482052028179,0.24652622640132904,140.9053955078125,2.37514328956604,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,60,0.31940173109372455,0.3012147347132365,0.026567583282788593,0.24515976011753082,152.86809794108072,0.31438344717025757,0.29704228043556213,0.025840509682893753,0.22104571759700775,151.57579040527344,2.5661725997924805,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,61,0.31524738669395447,0.2969193359216054,0.026505944629510243,0.25375425318876904,149.03461201985678,0.3119596540927887,0.2939772605895996,0.025879384949803352,0.25213438272476196,146.5050811767578,2.346738815307617,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,62,0.3119594653447469,0.2931825319925944,0.026631323620676994,0.27306408683458966,147.6463826497396,0.3121303617954254,0.29335933923721313,0.025969356298446655,0.28931593894958496,136.5957794189453,2.3353514671325684,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,63,0.31180469195048016,0.29219022393226624,0.026752760633826256,0.31190425157546997,142.04336547851562,0.30882570147514343,0.2898828685283661,0.02564164809882641,0.3061009347438812,139.73114013671875,2.439889430999756,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,64,0.31123552719751996,0.2908885180950165,0.026845458274086315,0.3462139169375102,142.07223510742188,0.3094204366207123,0.28905075788497925,0.025777138769626617,0.37405502796173096,133.81021118164062,2.3606209754943848,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,65,0.310822327931722,0.2893071273962657,0.026606618116299312,0.4105948209762573,133.72905476888022,0.3084624707698822,0.286883682012558,0.02610587328672409,0.42629286646842957,130.5952911376953,1.4551408290863037,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,66,0.3105076750119527,0.2880168855190277,0.026763057336211205,0.45546303192774457,130.69487508138022,0.30802595615386963,0.2861127257347107,0.02609451487660408,0.4432995021343231,132.66616821289062,2.385233163833618,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,67,0.3087609012921651,0.2857624888420105,0.026725657284259796,0.4817793071269989,132.46241251627603,0.3072577118873596,0.28444063663482666,0.02585185505449772,0.4945577085018158,130.6349639892578,2.3795669078826904,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,68,0.30764251947402954,0.2841646373271942,0.026609380419055622,0.5086590945720673,131.68182881673178,0.30568838119506836,0.2820113003253937,0.026180775836110115,0.5293341875076294,130.33631896972656,2.4627461433410645,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,69,0.30738763014475506,0.28371598323186237,0.026639992371201515,0.5175824761390686,133.95498657226562,0.30482643842697144,0.281786173582077,0.026151299476623535,0.49823012948036194,134.3986358642578,2.3052916526794434,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,70,0.3049573600292206,0.28174904982248944,0.02658591667811076,0.4957679311434428,140.36555989583334,0.30321723222732544,0.2809431552886963,0.026035470888018608,0.462816059589386,145.03732299804688,2.3571460247039795,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,71,0.3029810885588328,0.28022414445877075,0.026579252754648525,0.47336578369140625,145.70561726888022,0.30100634694099426,0.27892005443573,0.026043139398097992,0.45323702692985535,147.3399658203125,2.451251268386841,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,72,0.3015567461649577,0.27910175919532776,0.026572650919357937,0.45843346913655597,151.724365234375,0.2994844317436218,0.27756282687187195,0.02618015743792057,0.4415767192840576,153.87879943847656,2.3187224864959717,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,73,0.3000839948654175,0.2779535949230194,0.026721163963278134,0.43849141399065655,156.49942016601562,0.29878464341163635,0.27729374170303345,0.025982629507780075,0.42497992515563965,155.0527801513672,2.3121490478515625,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,74,0.2988966902097066,0.2768077850341797,0.02673208403090636,0.43614332874615985,159.83443196614584,0.2979222238063812,0.27631381154060364,0.026059718802571297,0.42892658710479736,160.66522216796875,2.412618398666382,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,75,0.2989236017068227,0.2768856883049011,0.026642172286907833,0.43584147095680237,163.47553507486978,0.2976478934288025,0.27608436346054077,0.02604547142982483,0.4270403981208801,166.9180908203125,2.3184244632720947,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,76,0.2973492046197255,0.2754416267077128,0.026436209678649902,0.434473713239034,169.64757792154947,0.29460394382476807,0.27315038442611694,0.02604193612933159,0.4216296076774597,172.8349609375,2.288764238357544,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,77,0.2971499065558116,0.27521098653475445,0.02647990422944228,0.43494903047879535,173.8994140625,0.2949066460132599,0.27357617020606995,0.025943396613001823,0.4179394543170929,179.35623168945312,2.43327260017395,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,78,0.2971269488334656,0.27508682012557983,0.026629578322172165,0.4362666706244151,179.9446767171224,0.29671236872673035,0.27541881799697876,0.025946056470274925,0.41602542996406555,181.70266723632812,1.2854280471801758,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,79,0.29672683278719586,0.2750243941942851,0.026651098082462948,0.4188452959060669,186.73233032226562,0.29362085461616516,0.272493451833725,0.026267997920513153,0.39966991543769836,187.44190979003906,2.3318285942077637,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,80,0.2941253383954366,0.27259313066800434,0.026534361764788628,0.41325077414512634,190.15831502278647,0.29318684339523315,0.2722095251083374,0.02581525593996048,0.4034843146800995,188.86737060546875,2.4729974269866943,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,81,0.2934576968352,0.27213792006174725,0.026453711713353794,0.40464627742767334,192.6456756591797,0.292807400226593,0.2719992399215698,0.025980181992053986,0.39090293645858765,193.90101623535156,2.4730870723724365,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,82,0.2928987244764964,0.2715501089890798,0.026577253515521686,0.4030000368754069,193.76443481445312,0.29167497158050537,0.2711121439933777,0.026016591116786003,0.3777265250682831,195.2920379638672,2.359452724456787,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,83,0.29194265604019165,0.27077731490135193,0.026488784700632095,0.3960476815700531,195.92498270670572,0.29038217663764954,0.26977792382240295,0.025823531672358513,0.3846249580383301,195.47557067871094,2.590618371963501,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,84,0.29114476839701336,0.27001606424649555,0.026558438936869305,0.3924746016661326,197.38868204752603,0.2875572443008423,0.26702672243118286,0.025787916034460068,0.38182902336120605,196.3453826904297,2.434514045715332,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,85,0.2903480529785156,0.26915499567985535,0.02643251543243726,0.3988400995731354,198.23438008626303,0.2880066931247711,0.2672436237335205,0.026034045964479446,0.3873017728328705,197.84353637695312,2.690080165863037,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,86,0.2889871994654338,0.267695685227712,0.026534362385670345,0.4012170135974884,198.34417215983072,0.2869578003883362,0.26623523235321045,0.026011057198047638,0.3858516216278076,198.77005004882812,2.5714991092681885,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,87,0.28915127118428546,0.2679681678613027,0.026505909860134125,0.39650749166806537,201.2700449625651,0.28673577308654785,0.26609006524086,0.025784801691770554,0.3876650035381317,199.4739990234375,2.451676845550537,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,88,0.28874339660008747,0.26740553975105286,0.02659812072912852,0.4019403358300527,201.76323954264322,0.28666359186172485,0.2661289870738983,0.025710754096508026,0.3839612603187561,202.4405517578125,2.7194788455963135,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,89,0.2881910602251689,0.2671293318271637,0.026434845601518948,0.3922149141629537,205.20916748046875,0.28788653016090393,0.26738491654396057,0.025933917611837387,0.37673258781433105,207.8323974609375,2.3431622982025146,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,90,0.2873966693878174,0.2663191854953766,0.02653296043475469,0.3905501465002696,210.14546712239584,0.2855570316314697,0.2647070586681366,0.025870798155665398,0.39572930335998535,209.02142333984375,2.308891773223877,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,91,0.28694050510724384,0.26571446657180786,0.02650217649837335,0.398747980594635,212.56788126627603,0.28605565428733826,0.2654200792312622,0.025851432234048843,0.3854924738407135,210.7261199951172,1.455819845199585,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,92,0.2864365577697754,0.2654155393441518,0.026356710121035576,0.3921331564585368,214.9168497721354,0.28638720512390137,0.2657201886177063,0.025940250605344772,0.38484418392181396,215.8591766357422,2.5699779987335205,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,93,0.28635220726331073,0.2649976909160614,0.026455039158463478,0.4063502947489421,216.59449259440103,0.28550517559051514,0.26478642225265503,0.025775179266929626,0.39155709743499756,213.93844604492188,2.3361973762512207,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,94,0.2866593897342682,0.2653738558292389,0.026463203753034275,0.402697612841924,218.56865946451822,0.2849929928779602,0.26415643095970154,0.026035849004983902,0.39093226194381714,216.1959991455078,2.3782429695129395,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,95,0.2863905727863312,0.264858345190684,0.026526495814323425,0.4134488602479299,217.33889770507812,0.28270769119262695,0.26195916533470154,0.025429558008909225,0.40168824791908264,218.1205596923828,2.334845781326294,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,96,0.2862749497095744,0.264729122320811,0.026346901431679726,0.4186188876628876,220.06270345052084,0.2871955931186676,0.26604121923446655,0.02606801502406597,0.4060184955596924,218.11868286132812,2.314220428466797,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,97,0.2866026560465495,0.2649422585964203,0.02648109880586465,0.42099250356356305,220.68722534179688,0.2854994237422943,0.2643395662307739,0.025705602020025253,0.41535311937332153,220.93997192382812,2.75569748878479,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,98,0.2851647734642029,0.26336996754010517,0.026326711600025494,0.4315732419490814,221.31950887044272,0.28408151865005493,0.2627532482147217,0.025617055594921112,0.4259863793849945,220.64013671875,2.5821692943573,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,99,0.2849682966868083,0.262762188911438,0.026485273614525795,0.44817373156547546,221.18966166178384,0.2832970917224884,0.26146456599235535,0.02585238590836525,0.44531700015068054,216.9967498779297,2.2806434631347656,full
dilation_up__adamw,dilation_up,1 -> 3 -> 9,adamw,100,0.2844632963339488,0.2619279424349467,0.026482212046782177,0.46471266945203143,218.26156616210938,0.28431710600852966,0.2622654438018799,0.02600211091339588,0.4525306224822998,217.94424438476562,2.346221923828125,full
dilation_up__muon,dilation_up,1 -> 3 -> 9,muon,1,0.407621165116628,0.39411380887031555,0.02698858578999837,0.0006529409244346122,139.2180633544922,0.40534648299217224,0.3921874761581421,0.02627853862941265,0.0009870653739199042,14.198599815368652,2.2482070922851562,full
dilation_up__muon,dilation_up,1 -> 3 -> 9,muon,2,0.4056839048862457,0.3921598494052887,0.026979167635242145,0.0017240817348162334,9.215464433034262,0.4014589190483093,0.38814887404441833,0.026503847911953926,0.0029050770681351423,14.063668251037598,2.270315170288086,full
dilation_up__muon,dilation_up,1 -> 3 -> 9,muon,3,0.4033917387326558,0.38988534609476727,0.02692337582508723,0.0022349715000018477,21.60138003031413,0.39929860830307007,0.3859337270259857,0.02664465457201004,0.0021275978069752455,26.551054000854492,2.5150177478790283,full
dilation_up__muon,dilation_up,1 -> 3 -> 9,muon,4,0.3984158933162689,0.38481541474660236,0.02697680766383807,0.005603174213320017,19.71384874979655,0.39253926277160645,0.3792831301689148,0.026331374421715736,0.004522077273577452,18.157670974731445,2.1927855014801025,full
