optimizer,epoch,train_loss,train_recon,train_vel,train_commit,train_perplexity,val_loss,val_recon,val_vel,val_commit,val_perplexity,epoch_sec,profile
adamw,33,0.32709898551305133,0.3128133714199066,0.02678844767312209,0.04457000022133192,166.84443155924478,0.32600995898246765,0.3119313418865204,0.02640260010957718,0.04386617988348007,167.4935760498047,3.3086632909999025,full
adamw,34,0.3259972035884857,0.31163735191027325,0.026786627247929573,0.04832696666320165,166.1554209391276,0.3254859447479248,0.3115166425704956,0.026137910783290863,0.045018330216407776,172.73846435546875,3.187071501999526,full
adamw,35,0.3265416423479716,0.31211672226587933,0.02685057247678439,0.04998143513997396,167.3801727294922,0.32456010580062866,0.31064844131469727,0.025970131158828735,0.04633106291294098,171.63572692871094,3.572859316999711,full
adamw,36,0.3253523310025533,0.3109203676382701,0.0267763106773297,0.052190293868382774,170.3253631591797,0.3243895471096039,0.31033027172088623,0.026178870350122452,0.04849111661314964,174.99606323242188,3.5839780140004223,full
adamw,37,0.3249335785706838,0.31032808621724445,0.02695709963639577,0.05634695664048195,170.3722381591797,0.32377302646636963,0.3095846176147461,0.026203330606222153,0.054336920380592346,175.04379272460938,3.4525088139998843,full
adamw,38,0.3245814045270284,0.3100395202636719,0.026744831974307697,0.05847380682826042,170.14720662434897,0.32525455951690674,0.3109462559223175,0.026506366208195686,0.05275585502386093,174.78775024414062,3.6095684459996846,full
adamw,39,0.3245920141537984,0.3100144366423289,0.026813726872205734,0.05853598937392235,173.45699055989584,0.32457441091537476,0.3102523982524872,0.026356564834713936,0.057185620069503784,172.83058166503906,3.1888973160002934,full
adamw,40,0.32340290149052936,0.30881089965502423,0.02668177584807078,0.0625555415948232,170.06099446614584,0.3241056203842163,0.3096589744091034,0.026279205456376076,0.06535258144140244,163.45639038085938,3.5552127460005067,full
adamw,41,0.32320807377497357,0.3082980712254842,0.026750603690743446,0.07673510412375133,156.81281534830728,0.3213745653629303,0.3066963851451874,0.026053469628095627,0.08257168531417847,150.51861572265625,3.558009960000163,full
adamw,42,0.3228181501229604,0.3076498508453369,0.02661283810933431,0.09309372554222743,143.98370361328125,0.3227187395095825,0.30756479501724243,0.026130573824048042,0.104433573782444,139.7903289794922,3.3233022489994255,full
adamw,43,0.3224891523520152,0.30674078067143756,0.02670910085241,0.11969144642353058,130.30240631103516,0.3211950659751892,0.30539825558662415,0.026295509189367294,0.13245369493961334,120.48599243164062,3.539870401999906,full
adamw,44,0.3223246932029724,0.3058196206887563,0.026823657254378002,0.15466212232907614,117.13072458902995,0.32190415263175964,0.30521395802497864,0.02642727456986904,0.17382743954658508,108.3651351928711,3.713557688000037,full
adamw,45,0.3230682114760081,0.3058501183986664,0.026758211975296337,0.19194885591665903,107.73417154947917,0.31961655616760254,0.3029648959636688,0.02616284042596817,0.17851176857948303,117.07273864746094,3.869579545000306,full
adamw,46,0.32130245367685956,0.3040274381637573,0.026617860421538353,0.1983043203751246,115.00615692138672,0.3197232782840729,0.30265891551971436,0.026224985718727112,0.19759373366832733,110.0125961303711,3.4760224080000626,full
adamw,47,0.3217636048793793,0.30409645040829975,0.026757240295410156,0.2144265721241633,114.00586191813152,0.3185740113258362,0.30173125863075256,0.02608868107199669,0.18992170691490173,114.56936645507812,3.8410257820005427,full
adamw,48,0.32010506590207416,0.30251047015190125,0.026837393020590145,0.20879504084587097,119.83345794677734,0.3181115984916687,0.3012896478176117,0.026412280276417732,0.18078908324241638,117.8115005493164,4.061171911000201,full
adamw,49,0.31796061992645264,0.3008014460404714,0.026672641436258953,0.19114207724730173,125.83403015136719,0.3164345622062683,0.3000200092792511,0.026047900319099426,0.16953124105930328,129.49937438964844,3.639087625000684,full
adamw,50,0.316288689772288,0.2993551989396413,0.02670903628071149,0.17894905805587769,134.18798319498697,0.3136208951473236,0.2973073124885559,0.026123052462935448,0.1626022905111313,139.6232452392578,4.190294755999275,full
adamw,51,0.31560489535331726,0.29869141181310016,0.026777215922872227,0.1762438714504242,141.19522603352866,0.31384462118148804,0.29735225439071655,0.026369869709014893,0.1653708666563034,139.79612731933594,3.5797111760002736,full
adamw,52,0.31375308831532794,0.2968658407529195,0.02669355769952138,0.17702355484167734,144.54874165852866,0.3119117021560669,0.2955913841724396,0.0257974062114954,0.17107951641082764,142.90513610839844,3.550584427999638,full
adamw,53,0.3130059838294983,0.2960267464319865,0.02666473078231017,0.18234422306219736,146.4324493408203,0.31237685680389404,0.29554933309555054,0.026269730180501938,0.18463288247585297,143.1871795654297,4.127079531999698,full
adamw,54,0.31216444571812946,0.2948827346165975,0.026689860969781876,0.19683885077635446,148.72209676106772,0.31141263246536255,0.2946016490459442,0.025986259803175926,0.1908934861421585,148.3900146484375,3.9735255450004843,full
adamw,55,0.31169406572977704,0.2943850060304006,0.026614888881643612,0.2000816414753596,151.93276977539062,0.3119101822376251,0.2950464189052582,0.02618672139942646,0.18852047622203827,156.4569854736328,3.712402467999709,full
adamw,56,0.3113309641679128,0.2939814031124115,0.02679605595767498,0.19757718841234842,158.07105000813803,0.30822810530662537,0.29151418805122375,0.026192516088485718,0.1808834969997406,161.81851196289062,4.268710784000177,full
adamw,57,0.30953604976336163,0.2923704981803894,0.02654958205918471,0.19453738133112589,163.0106658935547,0.3083856403827667,0.2916197180747986,0.026162631809711456,0.18423040211200714,161.05587768554688,3.511303494999993,full
adamw,58,0.3093150556087494,0.29202958941459656,0.026652911057074864,0.19795052210489908,167.803955078125,0.30688032507896423,0.28993818163871765,0.02593419700860977,0.19875171780586243,163.9720916748047,4.232110021000153,full
adamw,59,0.30833237369855243,0.2907021939754486,0.026651141544183094,0.21523098150889078,168.04423014322916,0.3074994683265686,0.2901323437690735,0.025967122986912727,0.21917858719825745,161.280517578125,3.6666186780003045,full
adamw,60,0.30789448817571,0.2899101873238881,0.02669742579261462,0.23177984356880188,169.61268107096353,0.30651992559432983,0.2888685464859009,0.026052284985780716,0.23126140236854553,167.95968627929688,3.6786277720002545,full
adamw,61,0.3076515893141429,0.28930118680000305,0.02664759010076523,0.25133074323336285,171.1620330810547,0.30589303374290466,0.2877815067768097,0.02615806646645069,0.2516235113143921,165.70774841308594,4.278158027000245,full
adamw,62,0.3080258866151174,0.2891065180301666,0.026726870487133663,0.2777966956297557,171.20953877766928,0.30548346042633057,0.28677499294281006,0.026248937472701073,0.2792004346847534,166.41366577148438,3.509352217000014,full
adamw,63,0.3064919014771779,0.2872536579767863,0.02660384277502696,0.29681602120399475,166.86014811197916,0.3052101731300354,0.28605493903160095,0.026019493117928505,0.3072742819786072,160.86767578125,4.226578690000679,full
adamw,64,0.30658899744351703,0.2866981228192647,0.02666137305398782,0.32800933718681335,161.14068094889322,0.3063269853591919,0.28687867522239685,0.025991886854171753,0.3226190507411957,161.8083953857422,4.490633436999815,full
adamw,65,0.3061356743176778,0.2859002947807312,0.02671145958205064,0.3439829349517822,162.93304443359375,0.30460798740386963,0.2847052812576294,0.02613859809935093,0.3416706919670105,159.27798461914062,3.5601672080001663,full
adamw,66,0.30547764897346497,0.2848927279313405,0.02661287474135558,0.3639240562915802,162.8531494140625,0.30318936705589294,0.28283771872520447,0.025991257280111313,0.3678007423877716,158.7457275390625,3.787390279999272,full
adamw,67,0.30583828687667847,0.28467222054799396,0.02679588148991267,0.3884067138036092,159.2754160563151,0.30492541193962097,0.284160852432251,0.025870222598314285,0.3914729356765747,154.62033081054688,3.996926056999655,full
adamw,68,0.3051307598749797,0.2838386098543803,0.026646506662170093,0.3984448512395223,159.0818634033203,0.30433017015457153,0.2833631634712219,0.026072077453136444,0.3965483009815216,155.52044677734375,4.116427298999952,full
adamw,69,0.3029498557249705,0.2816140552361806,0.02651308539013068,0.4039626518885295,160.87328592936197,0.30210864543914795,0.28119292855262756,0.026046013459563255,0.3946351706981659,161.49815368652344,3.8481098350002867,full
adamw,70,0.3024193247159322,0.28101279338200885,0.026696893696983654,0.40290410319964093,163.9419911702474,0.29898518323898315,0.2782211899757385,0.0259251706302166,0.39007139205932617,167.80838012695312,4.068076151999776,full
adamw,71,0.3009643654028575,0.27963680028915405,0.026637952774763107,0.40042949716250104,170.71227010091147,0.30080974102020264,0.27977055311203003,0.0263680387288332,0.392758846282959,171.5426025390625,3.7607240490006006,full
adamw,72,0.30109843611717224,0.2798418700695038,0.02656102366745472,0.39880232016245526,173.60356648763022,0.3009897768497467,0.28040239214897156,0.02586762048304081,0.38267794251441956,171.47366333007812,4.3103761410002335,full
adamw,73,0.30203290780385333,0.28102118770281476,0.026579848180214565,0.38608893752098083,179.21788024902344,0.2979564070701599,0.2777460217475891,0.025649836286902428,0.369273841381073,179.14964294433594,3.827560371999425,full
adamw,74,0.29885075489679974,0.2780321439107259,0.026550352573394775,0.3771715958913167,183.9925791422526,0.297390341758728,0.2768237292766571,0.025965331122279167,0.379197895526886,176.76815795898438,4.714284733000568,full
adamw,75,0.29826820890108746,0.2773178120454152,0.026672936355074246,0.3806962768236796,186.4754180908203,0.2946515381336212,0.27420562505722046,0.025904979556798935,0.37467116117477417,178.8936309814453,3.438516406999952,full
adamw,76,0.29651546478271484,0.2757304906845093,0.026556297515829403,0.37534140547116596,186.99363708496094,0.29402095079421997,0.2733536660671234,0.026404336094856262,0.3732559382915497,186.3798828125,4.4035474409993185,full
adamw,77,0.29626861214637756,0.2753738264242808,0.026519833753506344,0.38174350063006085,189.05777486165366,0.2945865988731384,0.27394983172416687,0.025794237852096558,0.3869824707508087,187.13925170898438,3.855192130999967,full
adamw,78,0.29558218518892926,0.2745358447233836,0.02656335694094499,0.3882332146167755,191.09544372558594,0.29526835680007935,0.27423498034477234,0.026126954704523087,0.39849403500556946,190.30401611328125,3.4578384099995674,full
adamw,79,0.2949550946553548,0.27361437678337097,0.026536259800195694,0.4036298990249634,190.31241861979166,0.29266947507858276,0.2716122269630432,0.02593715488910675,0.4044343829154968,190.93792724609375,4.818380401000468,full
adamw,80,0.29409347971280414,0.27273739377657574,0.02659929171204567,0.40282179911931354,194.16659545898438,0.29214614629745483,0.27116814255714417,0.025869248434901237,0.40216851234436035,189.35494995117188,3.661756962999789,full
adamw,81,0.29355448484420776,0.2722404400507609,0.02651638848086198,0.40279244383176166,195.4734649658203,0.29355621337890625,0.272274911403656,0.026233626529574394,0.4082241356372833,190.28497314453125,4.275622870999541,full
adamw,82,0.29304643472035724,0.2717529038588206,0.026524438833196957,0.401565283536911,199.36473592122397,0.2943892776966095,0.27337804436683655,0.026296133175492287,0.3931586742401123,199.6227264404297,4.3990574489998835,full
adamw,83,0.29345111052195233,0.272353192170461,0.026556274543205898,0.3909890949726105,205.26663716634116,0.29131174087524414,0.27059945464134216,0.025826329365372658,0.38995644450187683,201.78627014160156,3.5238157080002566,full
adamw,84,0.2921953797340393,0.27106672525405884,0.026605769370992977,0.3912886480490367,206.39119974772134,0.2888046205043793,0.2680663764476776,0.02601313591003418,0.3865833282470703,200.9037628173828,4.764387350999641,full
adamw,85,0.2911817729473114,0.26996583739916485,0.026653554911414783,0.39445802569389343,207.42150370279947,0.29030483961105347,0.26924431324005127,0.02606622874736786,0.4013698697090149,198.96435546875,3.498186342999361,full
adamw,86,0.29033636053403217,0.26906736691792804,0.02643070990840594,0.402682105700175,205.55078633626303,0.28963637351989746,0.2684856355190277,0.026150012388825417,0.40378716588020325,200.2008514404297,4.5941866989996925,full
adamw,87,0.2908698221047719,0.2694905400276184,0.02654034396012624,0.4054555396238963,207.1274210611979,0.289253830909729,0.2682025730609894,0.025969089940190315,0.40333497524261475,202.585693359375,3.693292822999865,full
adamw,88,0.29006022214889526,0.26856563488642377,0.026530127351482708,0.4114757478237152,208.0951182047526,0.28826406598091125,0.266961932182312,0.02618163824081421,0.4105651080608368,204.10255432128906,4.386483235999549,full
adamw,89,0.29026739796002704,0.2687187095483144,0.02654029056429863,0.4139269193013509,210.96903483072916,0.2893392741680145,0.2680835723876953,0.025653518736362457,0.42144614458084106,205.3916778564453,3.9469267450003827,full
adamw,90,0.29011455178260803,0.2685551345348358,0.02664368102947871,0.41187918186187744,214.30584716796875,0.28913170099258423,0.2679648697376251,0.025864597409963608,0.4117271900177002,210.68531799316406,3.9363209309995,full
adamw,91,0.2894138991832733,0.26792997121810913,0.026581063866615295,0.40966999530792236,215.07491048177084,0.28755512833595276,0.2664066553115845,0.025733156129717827,0.414093941450119,214.77476501464844,4.242609308999818,full
adamw,92,0.2890603244304657,0.2675883372624715,0.0265203354259332,0.4105908175309499,219.6645253499349,0.2866853177547455,0.26550349593162537,0.026047363877296448,0.40790796279907227,216.03915405273438,3.9708808670002327,full
adamw,93,0.2879468599955241,0.26643235484759015,0.026573322092493374,0.4113922615845998,220.45638020833334,0.28816869854927063,0.2667752504348755,0.026090720668435097,0.4174032211303711,216.26220703125,3.5244924309999988,full
adamw,94,0.2876458466053009,0.26613545417785645,0.026521689568956692,0.4124772846698761,222.4698740641276,0.28535476326942444,0.26445043087005615,0.025481324642896652,0.40818315744400024,218.9437713623047,4.687536397000258,full
adamw,95,0.28749650716781616,0.2659933567047119,0.02650679647922516,0.4124881426493327,223.8725382486979,0.2863299548625946,0.26507240533828735,0.025882616639137268,0.41581276059150696,218.96694946289062,5.497601891999693,full
adamw,96,0.28730716307957965,0.2657406230767568,0.02633749631543954,0.41988969842592877,226.23331197102866,0.2865361273288727,0.26504629850387573,0.026139093562960625,0.4210143983364105,225.47279357910156,3.463761748000252,full
adamw,97,0.2862159113089244,0.2644475996494293,0.026488545661171276,0.42620233694712323,227.52041625976562,0.2854900360107422,0.2640117406845093,0.025713931769132614,0.4310668408870697,225.59970092773438,3.5313871270000163,full
adamw,98,0.28675342599550885,0.26480109492937726,0.026393740127484005,0.43777329723040265,230.38640340169272,0.2846381962299347,0.26257020235061646,0.025929341092705727,0.4551664888858795,226.20928955078125,4.681729292000455,full
adamw,99,0.2875896692276001,0.2652113139629364,0.02654335709909598,0.4553333918253581,232.07528686523438,0.2867240607738495,0.26441314816474915,0.025801658630371094,0.4705037474632263,227.11109924316406,3.4544270790001974,full
adamw,100,0.28657853603363037,0.2639746367931366,0.026445789262652397,0.46905022859573364,235.3714345296224,0.28602084517478943,0.26307374238967896,0.025969525799155235,0.49811822175979614,228.30918884277344,4.681346983000367,full
muon,1,0.4074930250644684,0.3939744432767232,0.027014216408133507,0.0005735628462086121,217.04685974121094,0.4040374159812927,0.390855610370636,0.026344886049628258,0.0004683661391027272,211.88150024414062,3.647218721000172,full
muon,2,0.4075090487798055,0.39398622512817383,0.027026935790975887,0.00046757586339178186,227.63178507486978,0.4051738679409027,0.39209264516830444,0.02614400163292885,0.0004604469577316195,231.2029571533203,3.6971912580002027,full
muon,3,0.4080437819163005,0.39447962244351703,0.02709556557238102,0.0008190118727119019,244.84954325358072,0.4069822430610657,0.39366310834884644,0.026620008051395416,0.0004553156322799623,241.8704833984375,4.807349916999556,full
muon,4,0.4078499674797058,0.39436989029248554,0.026942166189352672,0.0004499246133491397,253.1299794514974,0.40680670738220215,0.39357003569602966,0.02645518258213997,0.0004538107314147055,247.37344360351562,3.6745611180003834,full
muon,5,0.40723034739494324,0.393739253282547,0.026964291309316952,0.0004479074850678444,258.67286682128906,0.40537017583847046,0.39218664169311523,0.02634926699101925,0.0004459639312699437,251.1108856201172,4.87573434099977,full
muon,6,0.4078235725561778,0.39434000849723816,0.026931203280886013,0.0008988432722010961,263.52268473307294,0.4052290618419647,0.39206603169441223,0.02630808763206005,0.0004502116935327649,252.3126983642578,3.4394019190003746,full
muon,7,0.40710126360257465,0.3935834964116414,0.027017632499337196,0.00044732266299736995,264.62317911783856,0.4068301022052765,0.39354386925697327,0.02655448205769062,0.00044956328929401934,256.5189514160156,4.819452569999157,full
muon,8,0.40754557649294537,0.39403966069221497,0.02697649411857128,0.0008837315835990012,266.29949951171875,0.40533265471458435,0.3921091556549072,0.02642897702753544,0.00045043890713714063,256.0884094238281,3.612473969000348,full
muon,9,0.40766290823618573,0.3941209713617961,0.027052351584037144,0.000788551231380552,265.8661295572917,0.4044680595397949,0.3912571966648102,0.026403723284602165,0.00045062985736876726,254.97874450683594,4.425056334999681,full
muon,10,0.4070211946964264,0.3934393525123596,0.02712882434328397,0.000871630385518074,264.20949300130206,0.40461254119873047,0.39148426055908203,0.026238158345222473,0.0004611237964127213,254.9612274169922,4.462042649000068,full
muon,11,0.40726908047993976,0.3937402168909709,0.02703801542520523,0.0004922461715371659,261.61268107096356,0.4050690829753876,0.39192983508110046,0.02626003511250019,0.0004626399895641953,251.0042266845703,4.268369790999714,full
muon,12,0.40702465176582336,0.39357175429662067,0.026887630422910053,0.00045441612989331287,257.29042561848956,0.4041018486022949,0.3909541368484497,0.026276880875229836,0.00046282666153274477,249.29257202148438,5.1269499279997035,full
muon,13,0.40720505515734357,0.39369537432988483,0.0269975954045852,0.0005441810353659093,254.46637471516928,0.40358060598373413,0.390324205160141,0.026494482532143593,0.00045706602395512164,243.88247680664062,3.6306922799994936,full
muon,14,0.4069545368353526,0.39340094725290936,0.027088761950532596,0.0004602090048138052,250.55926513671875,0.4049896001815796,0.3918840289115906,0.02619268000125885,0.00046214775647968054,241.98907470703125,3.5977918629996566,full
muon,15,0.40750380357106525,0.39388396342595416,0.027204960584640503,0.0008685633559556057,246.42395528157553,0.4046725630760193,0.3914857804775238,0.026355089619755745,0.0004618309030774981,236.3988494873047,4.218717215000652,full
muon,16,0.4067698617776235,0.39325451850891113,0.027012240141630173,0.0004613784355266641,240.72623697916666,0.4049445390701294,0.3918341100215912,0.026202348992228508,0.0004634700308088213,233.6460418701172,5.066045274999851,full
muon,17,0.40678640206654865,0.393364538749059,0.026825154821077984,0.00046502748349060613,236.37034606933594,0.40495842695236206,0.39175474643707275,0.026388702914118767,0.000465879071271047,226.4061279296875,3.473479526999654,full
muon,18,0.40667565663655597,0.39320700367291767,0.02691856709619363,0.00046848729834891856,231.89409891764322,0.4035661220550537,0.39034029841423035,0.026433074846863747,0.0004650634655263275,224.76980590820312,4.754646660000617,full
muon,19,0.40697698791821796,0.39342987537384033,0.027059553811947506,0.0008669001593564948,227.22469584147134,0.4064379632472992,0.39331865310668945,0.026219327002763748,0.00048230410902760923,226.1461944580078,3.792068252999343,full
muon,20,0.4066823124885559,0.3931647141774495,0.027014801278710365,0.0005097413183345149,224.76831563313803,0.403166264295578,0.38993576169013977,0.026441846042871475,0.0004784573975484818,216.79486083984375,4.238098107000042,full
muon,21,0.4066255986690521,0.39316627383232117,0.02689973699549834,0.0004725799662992358,219.69636027018228,0.4030570089817047,0.38988038897514343,0.026334155350923538,0.00047645546146668494,214.3784637451172,4.077870336999695,full
muon,22,0.4069344500700633,0.3934142589569092,0.027005493640899658,0.0008722091927969208,213.71263122558594,0.40510591864585876,0.3919484317302704,0.026295796036720276,0.00047948473365977407,207.07859802246094,3.764562020000085,full
muon,23,0.4064437647660573,0.39292388161023456,0.027016802380482357,0.000574490181558455,208.3260701497396,0.4054589569568634,0.3919879198074341,0.02692274935543537,0.000483333773445338,200.19189453125,5.140887464000116,full
muon,24,0.40599525968233746,0.3924444516499837,0.02706774075826009,0.0008468581169533232,202.62231953938803,0.40466994047164917,0.39140450954437256,0.026511525735259056,0.0004828501841984689,192.55113220214844,3.466683135000494,full
muon,25,0.4071384270985921,0.3936113516489665,0.027019695068399113,0.0008603803580626845,197.4664306640625,0.4032239019870758,0.390080988407135,0.026266274973750114,0.0004894754965789616,189.4108428955078,4.165188842999669,full
muon,26,0.4056750237941742,0.3921637237071991,0.02700320507089297,0.00048549630446359515,189.85615030924478,0.40437763929367065,0.3911932110786438,0.02634916640818119,0.0004910728894174099,182.2462921142578,4.831998023999404,full
muon,27,0.4065805474917094,0.3930998146533966,0.02694184270997842,0.0004908008850179613,182.77247111002603,0.40450769662857056,0.3912838399410248,0.02642790414392948,0.0004946907283738256,176.4659881591797,4.323642051999741,full
muon,28,0.40674711267153424,0.39323697487513226,0.026986305912335713,0.0008490065423150858,177.33548990885416,0.4051109552383423,0.39195892214775085,0.026284122839570045,0.0004993350594304502,170.23776245117188,3.916230169999835,full
muon,29,0.4067399700482686,0.39324183265368146,0.02696404668192069,0.0008057321732242902,171.73943074544272,0.40462878346443176,0.39146551489830017,0.026306627318263054,0.0004977124626748264,166.0189666748047,3.4569682999999714,full
muon,30,0.40669354796409607,0.39315850536028546,0.027049953117966652,0.0005028417605596284,167.52342732747397,0.40211954712867737,0.3889239728450775,0.02637116052210331,0.0004985544364899397,159.4772491455078,4.628609377999965,full
muon,31,0.4067702392737071,0.3933061460653941,0.026908035079638164,0.0005035781068727374,163.03906758626303,0.4038369655609131,0.39057594537734985,0.02650170587003231,0.0005079239490441978,156.93930053710938,3.7180719150001096,full
muon,32,0.40632466475168866,0.39287219444910687,0.026884643981854122,0.0005080400345226129,158.85284423828125,0.4040987193584442,0.3909442722797394,0.02628854103386402,0.0005074746441096067,150.5171661376953,5.025011943000209,full
